created_at,user_id,username,language,is_quote_status,is_retweet_status,full_text,quote_text,lemmatized_text,stemming_text
2020-05-15 14:20:19,1261300380979396608,MikeFreethinker,en,False,False,didnt testing would cases ah shouldnt investigate rape murder allegations youre saying thats youve obstructing congress russia russia russia get,,didnt test would case ah shouldnt investigate rape murder allegation youre say thats youve obstruct congress russia russia russia get,didnt test would case ah shouldnt investig rape murder alleg your say that youv obstruct congress russia russia russia get
2020-05-15 14:20:29,1261300421752008704,Qua1Neal,en,False,True,peter navarro trump jed jethro happens coronavirus shuts economy trump pal recklessly rushed reopening could win election,,peter navarro trump jed jethro happens coronavirus shuts economy trump pal recklessly rush reopen could win election,peter navarro trump jed jethro happen coronavirus shut economi trump pal reckless rush reopen could win elect
2020-05-15 14:20:29,1261300423702523909,IngCiber,en,False,False,didnt exist lets see world afraid afraid socialist little country show yo world couse could war,,didnt exist let see world afraid afraid socialist little country show yo world couse could war,didnt exist let see world afraid afraid socialist littl countri show yo world cous could war
2020-05-15 14:20:33,1261300440689455105,AugmanJR,en,False,False,lousy choice make good one bolster one campaign default,,lousy choice make good one bolster one campaign default,lousi choic make good one bolster one campaign default
2020-05-15 14:20:35,1261300448927059968,GoneMakeIt_1024,en,True,True,freemason zionist shill puppet satan worshiping actor bought amp paid presidents wake folks reality,,freemason zionist shill puppet satan worship actor bought amp paid president wake folk reality,freemason zionist shill puppet satan worship actor bought amp paid presid wake folk realiti
2020-05-15 14:20:35,1261300450340384768,RichardGermai10,en,False,True,god bless draining swamp career politicians incompetence corruption erode everything great america best yet come,,god bless drain swamp career politician incompetence corruption erode everything great america best yet come,god bless drain swamp career politician incompet corrupt erod everyth great america best yet come
2020-05-15 14:20:43,1261300481336528896,VanSway123777,en,False,True,daily job approval ratings today sponsored,,daily job approval rating today sponsor,daili job approv rate today sponsor
2020-05-15 14:20:45,1261300488886079488,chandlerEclipse,en,False,True,paul manafort released dems uproar evidence leftist hypocrites plandemic check article wrote,,paul manafort release dems uproar evidence leftist hypocrite plandemic check article write,paul manafort releas dem uproar evid leftist hypocrit plandem check articl write
2020-05-15 14:20:47,1261300498180632577,espiteau,en,False,False,happen socialistic better laws protecting renters plus trudeau made illegal landlords evict tenants pandemic landlords afraid getting america really protects,,happen socialistic well law protect renter plus trudeau make illegal landlord evict tenant pandemic landlord afraid get america really protects,happen socialist well law protect renter plus trudeau make illeg landlord evict tenant pandem landlord afraid get america realli protect
2020-05-15 14:20:49,1261300505843691521,PhoenixSquawk,en,False,False,asia open fx amp gold president stoking hornets nest gold prices soared move sustainable paints shortterm outlook yellow metal losses may exceed,,asia open fx amp gold president stoke hornet nest gold price soar move sustainable paint shortterm outlook yellow metal loss may exceed,asia open fx amp gold presid stoke hornet nest gold price soar move sustain paint shortterm outlook yellow metal loss may exceed
2020-05-15 14:20:50,1261300513112567815,BoscoByakatonda,en,True,False,beautiful see running death like soldiers running bullets says,trump says beautiful see nurses running death like soldiers running bullets,beautiful see run death like soldier run bullet say,beauti see run death like soldier run bullet say
2020-05-15 14:20:53,1261300524130893825,lizabet17110,en,False,True,dont know rest sure would like see copy compare called playbook almost guarantee one better,,dont know rest sure would like see copy compare call playbook almost guarantee one well,dont know rest sure would like see copi compar call playbook almost guarante one well
2020-05-15 14:20:55,1261300532662108162,outerspacemanII,en,False,False,coronavirus top drugs vaccines development noon today spew lies listen scientist dont listen mouthpiece defeat,,coronavirus top drug vaccine development noon today spew lie listen scientist dont listen mouthpiece defeat,coronavirus top drug vaccin develop noon today spew lie listen scientist dont listen mouthpiec defeat
2020-05-15 14:21:00,1261300555370180608,KnixTix4294,en,False,False,wont wear mask says cant see one,,wont wear mask say cant see one,wont wear mask say cant see one
2020-05-15 14:21:01,1261300558029357056,OnceVirginian,en,False,True,kamala harris planned parenthood get sued whistleblower check video wrote includes videos exposed planned parenthood,,kamala harris plan parenthood get sue whistleblower check video write include video expose plan parenthood,kamala harri plan parenthood get sue whistleblow check video write includ video expos plan parenthood
2020-05-15 14:21:02,1261300560948428800,TruthBe60503090,en,False,False,test used daily white house dud say whether around infected maybe know,,test use daily white house dud say whether around infect maybe know,test use daili white hous dud say whether around infect mayb know
2020-05-15 14:21:02,1261300563574001664,shotgunn28,en,False,True,total incompetence allowed spread huge number recommends everyone public fitting new symbol masks available rt,,total incompetence allow spread huge number recommends everyone public fitting new symbol mask available rt,total incompet allow spread huge number recommend everyon public fit new symbol mask avail rt
2020-05-15 14:21:03,1261300564870094848,saffship,en,False,True,hey call crazy hunch seniors get angry told democrat hoax testing overrated sacrifice old folks order reopen,,hey call crazy hunch senior get angry told democrat hoax test overrate sacrifice old folk order reopen,hey call crazi hunch senior get angri told democrat hoax test overr sacrific old folk order reopen
2020-05-15 14:21:05,1261300575808954369,outerspacemanII,en,False,True,coronavirus top drugs vaccines development noon today spew lies listen scientist dont listen mouthpiece defeat,,coronavirus top drug vaccine development noon today spew lie listen scientist dont listen mouthpiece defeat,coronavirus top drug vaccin develop noon today spew lie listen scientist dont listen mouthpiec defeat
2020-05-15 14:21:05,1261300576077438977,HotpageNews,en,False,False,watch video shows stark contrast world leaders covid,,watch video show stark contrast world leader covid,watch video show stark contrast world leader covid
2020-05-15 14:21:08,1261300588819537920,WRFremgen,en,True,False,think meant say flatten economy put everyone welfarethe liberal dream,remember flattening curve gon na save country fauci says got ta vaccine save country flattening curve came alil sooner originally thought much time left clock give back ball,think meant say flatten economy put everyone welfarethe liberal dream,think meant say flatten economi put everyon welfareth liber dream
2020-05-15 14:21:10,1261300597518667776,cainlyonsf,en,False,False,stand china kissing ass lying,,stand china kiss as lie,stand china kiss as lie
2020-05-15 14:21:11,1261300599494189057,4originalintent,en,False,True,god bless draining swamp career politicians incompetence corruption erode everything great america best yet come,,god bless drain swamp career politician incompetence corruption erode everything great america best yet come,god bless drain swamp career politician incompet corrupt erod everyth great america best yet come
2020-05-15 14:21:12,1261300604044886018,StarEHope,en,False,True,papawx arlene trump thank much ride ifb,,papawx arlene trump thank much ride ifb,papawx arlen trump thank much ride ifb
2020-05-15 14:21:14,1261300610877489152,caltschuler,en,False,True,overmatched moment crisis utter incapacity leadership,,overmatched moment crisis utter incapacity leadership,overmatch moment crisi utter incapac leadership
2020-05-15 14:21:15,1261300616967618561,Oklahomalocked1,en,True,False,surprising,buries showing crushing wi mi oh fl pa co az ga mn nv nh nm nc va via,surprising,surpris
2020-05-15 14:21:15,1261300617282121729,SpotOnLocations,en,False,False,latest spot locations thanks,,late spot location thanks,late spot locat thank
2020-05-15 14:21:15,1261300618720763905,solm,en,False,False,said people want get lives really means wants go back pandemic lying rallies flying around tax payer expense golfing tax payer expense well still lying,,say people want get life really mean want go back pandemic lie rally fly around tax payer expense golfing tax payer expense well still lie,say peopl want get life realli mean want go back pandem lie ralli fli around tax payer expens golf tax payer expens well still lie
2020-05-15 14:21:24,1261300656414941185,SlaytonSr,en,False,True,course legit reasons better damn good reasons youre hes part incoming administration bootstrap provided zero justification travesty,,course legit reason well damn good reason youre he part incoming administration bootstrap provide zero justification travesty,cours legit reason well damn good reason your he part incom administr bootstrap provid zero justif travesti
2020-05-15 14:21:26,1261300663050477568,Planet211180,en,False,True,america loves crooked hate years trying get rid america fell deeper love thanks rat giving us clear hero,,america love crooked hate year try get rid america fell deeper love thanks rat give u clear hero,america love crook hate year tri get rid america fell deeper love thank rat give u clear hero
2020-05-15 14:21:27,1261300668754792448,FlyEagles4,en,False,False,press governed governors like get call false statements make get question decisions narcissism pathological,,press govern governor like get call false statement make get question decision narcissism pathological,press govern governor like get call fals statement make get question decis narciss patholog
2020-05-15 14:21:28,1261300669748666369,RobynDeLong,en,False,True,scares crushes november rd much damage cause defeat day sworn,,scare crush november rd much damage cause defeat day sworn,scare crush novemb rd much damag caus defeat day sworn
2020-05-15 14:21:28,1261300669387911168,ChinaPlusNews,en,False,False,radio panel china plus professor peter kuznick american university suggested administration little respect science response,,radio panel china plus professor peter kuznick american university suggest administration little respect science response,radio panel china plus professor peter kuznick american univers suggest administr littl respect scienc respons
2020-05-15 14:21:28,1261300670432522244,terra_citizen,en,True,False,million wouldnt even pay cost first three condos oligarchs laundry boy wonder provide service part hotels housekeeping,speaking laundering maybe bill barr ask daughter fincen whether ever paid fine assessed months declared candidacy,million wouldnt even pay cost first three condo oligarch laundry boy wonder provide service part hotel housekeep,million wouldnt even pay cost first three condo oligarch laundri boy wonder provid servic part hotel housekeep
2020-05-15 14:21:29,1261300676979765248,deLIBERnATION,en,False,False,unfortunately sheeple believe messiah liar con man far messiah greeting pa yesterday may half contract virus lesson know sounds cold,,unfortunately sheeple believe messiah liar con man far messiah greet pa yesterday may half contract virus lesson know sound cold,unfortun sheepl believ messiah liar con man far messiah greet pa yesterday may half contract virus lesson know sound cold
2020-05-15 14:21:36,1261300703554940929,SChristoffers,en,False,True,jan wrote oped warning amp president destroy may months inaction amp calling democrat hoax says testing would cases remember nov,,jan write oped warn amp president destroy may month inaction amp call democrat hoax say test would case remember nov,jan write ope warn amp presid destroy may month inact amp call democrat hoax say test would case rememb nov
2020-05-15 14:21:38,1261300711398281216,in4infor,en,False,True,daily job approval ratings today sponsored,,daily job approval rating today sponsor,daili job approv rate today sponsor
2020-05-15 14:21:40,1261300720449589251,Axim52150655,en,True,False,yes wouldnt put plainly rex tillerson secretary state said meeting fcking moron douglas brinkley historian recently commented theres nothing else like trumps cavernous stupidity,okay know trump idiot cant big imbecile,yes wouldnt put plainly rex tillerson secretary state say meeting fcking moron douglas brinkley historian recently comment there nothing else like trump cavernous stupidity,yes wouldnt put plain rex tillerson secretari state say meet fcking moron dougla brinkley historian recent comment there noth els like trump cavern stupid
2020-05-15 14:21:50,1261300763596402690,Brian58424146,en,False,False,stop taking trumps poorly educated comment context new yorker talk demeaning clearly talking people didnt attend snooty ivy league state colleges,,stop take trump poorly educate comment context new yorker talk demean clearly talk people didnt attend snooty ivy league state college,stop take trump poor educ comment context new yorker talk demean clear talk peopl didnt attend snooti ivi leagu state colleg
2020-05-15 14:21:54,1261300780969025539,usafirefighter,en,False,True,kamala harris planned parenthood get sued whistleblower check video wrote includes videos exposed planned parenthood,,kamala harris plan parenthood get sue whistleblower check video write include video expose plan parenthood,kamala harri plan parenthood get sue whistleblow check video write includ video expos plan parenthood
2020-05-15 14:21:57,1261300794428731392,Squeaky56627517,en,False,True,awesome year old postal service enshrined constitution dont let trump republicans destroy usps,,awesome year old postal service enshrine constitution dont let trump republican destroy usps,awesom year old postal servic enshrin constitut dont let trump republican destroy usp
2020-05-15 14:21:58,1261300797989675008,paulsport2001,en,False,False,first best president possible ever crappy business man trump idolized success ran office ever asked person lifelong politicians media hollywood hate exactly person ppl want,,first best president possible ever crappy business man trump idolize success ran office ever ask person lifelong politician medium hollywood hate exactly person ppl want,first best presid possibl ever crappi busi man trump idol success ran offic ever ask person lifelong politician medium hollywood hate exact person ppl want
2020-05-15 14:22:00,1261300805988122627,ThePhotoHour,en,False,True,greetings daily report latest details,,greeting daily report late detail,greet daili report late detail
2020-05-15 14:22:04,1261300820487933953,BobS902,en,False,True,neurons brain make enough electricity ea day run light bulb watts offspring generate watts supporters lt watt speaks th grade level lowest last presidents,,neuron brain make enough electricity ea day run light bulb watt offspring generate watt supporter lt watt speaks th grade level low last president,neuron brain make enough electr ea day run light bulb watt offspr generat watt support lt watt speak th grade level low last presid
2020-05-15 14:22:09,1261300843464155138,acres_creek,en,False,False,disgrace american flag everything america stands ignorant trump nobody,,disgrace american flag everything america stand ignorant trump nobody,disgrac american flag everyth america stand ignor trump nobodi
2020-05-15 14:22:13,1261300858320416769,dannytas185,en,False,True,kamala harris planned parenthood get sued whistleblower check video wrote includes videos exposed planned parenthood,,kamala harris plan parenthood get sue whistleblower check video write include video expose plan parenthood,kamala harri plan parenthood get sue whistleblow check video write includ video expos plan parenthood
2020-05-15 14:22:15,1261300866344050694,Hotpage_News,en,False,False,world looks horror trump flails pandemic despite claims us leads way,,world look horror trump flail pandemic despite claim u lead way,world look horror trump flail pandem despit claim u lead way
2020-05-15 14:22:20,1261300887231688704,currie14_kelly,en,False,True,god bless draining swamp career politicians incompetence corruption erode everything great america best yet come,,god bless drain swamp career politician incompetence corruption erode everything great america best yet come,god bless drain swamp career politician incompet corrupt erod everyth great america best yet come
2020-05-15 14:22:23,1261300900326510592,JanineChambers1,en,False,True,coronavirus worst intelligence failure history glaring pearl harbor fault donald leadership,,coronavirus bad intelligence failure history glare pearl harbor fault donald leadership,coronavirus bad intellig failur histori glare pearl harbor fault donald leadership
2020-05-15 14:22:23,1261300901119213577,Hotpage_News,en,False,False,faced appalling us coronavirus death toll republicans deny figures,,face appal u coronavirus death toll republican deny figure,face appal u coronavirus death toll republican deni figur
2020-05-15 14:22:28,1261300923017519104,espiteau,en,False,False,happen socialistic better laws protecting renters plus trudeau made illegal landlords evict tenants pandemic landlords afraid getting america really protects,,happen socialistic well law protect renter plus trudeau make illegal landlord evict tenant pandemic landlord afraid get america really protects,happen socialist well law protect renter plus trudeau make illeg landlord evict tenant pandem landlord afraid get america realli protect
2020-05-15 14:22:29,1261300925962092544,DamonMPA,en,True,False,test case like understand screwed badly,cases anybody world,test case like understand screw badly,test case like understand screw bad
2020-05-15 14:22:32,1261300939484528640,Hotpage_News,en,False,False,watch video shows stark contrast trump world leaders covid,,watch video show stark contrast trump world leader covid,watch video show stark contrast trump world leader covid
2020-05-15 14:22:34,1261300947109785601,boneyardchop,en,False,True,message hackers posted dark web demanding ransom claiming dirty laundry,,message hacker post dark web demand ransom claim dirty laundry,messag hacker post dark web demand ransom claim dirti laundri
2020-05-15 14:22:34,1261300946463625217,leah_shira,en,False,False,market headlines update market dm,,market headline update market dm,market headlin updat market dm
2020-05-15 14:22:35,1261300950163009537,Sparks80079110,en,True,True,failed people country need eradicated like virus ypu tearing country apart,thinking odds,fail people country need eradicate like virus ypu tear country apart,fail peopl countri need erad like virus ypu tear countri apart
2020-05-15 14:22:35,1261300952717570049,tryan5786,en,True,False,r growing amp growing amp growing redvotes bluevote lose amp lose bigly,papawx arlene trump thank much ride ifb,r grow amp grow amp grow redvotes bluevote lose amp lose bigly,r grow amp grow amp grow redvot bluevot lose amp lose big
2020-05-15 14:22:37,1261300960565092353,LW_610,en,True,False,right american citizen speak mind article st admendment problem giving us opinion twitter ran administration,im sure mitch aware grown ass black man happens former president agency speak mind successor managing crisis especially since successor yet keep mouth shut classless,right american citizen speak mind article st admendment problem give u opinion twitter ran administration,right american citizen speak mind articl st admend problem give u opinion twitter ran administr
2020-05-15 14:22:38,1261300963882569728,WillSolly2,en,False,False,need renewed effort racism getting rid top racism start,,need renew effort racism get rid top racism start,need renew effort racism get rid top racism start
2020-05-15 14:22:39,1261300970496987138,espiteau,en,False,False,happen socialistic better laws protecting renters plus trudeau made illegal landlords evict tenants pandemic landlords afraid getting america really protects,,happen socialistic well law protect renter plus trudeau make illegal landlord evict tenant pandemic landlord afraid get america really protects,happen socialist well law protect renter plus trudeau make illeg landlord evict tenant pandem landlord afraid get america realli protect
2020-05-15 14:22:43,1261300985311293440,OldMcnerd,en,True,False,q,things thankful today,q,q
2020-05-15 14:22:44,1261300990734671875,curlgirl7,en,False,True,john carter help put doctor house dr christine eady mann long hidden away constituents amp parrot time help send home amp flip blue,,john carter help put doctor house dr christine eady mann long hidden away constituent amp parrot time help send home amp flip blue,john carter help put doctor hous dr christin eadi mann long hidden away constitu amp parrot time help send home amp flip blue
2020-05-15 14:22:47,1261301001505705985,Hotpage_News,en,False,False,social distancing us drops significantly,,social distance u drop significantly,social distanc u drop signific
2020-05-15 14:22:51,1261301018903695361,PolSciEconSalsa,en,False,False,actors amp characters compelling craft show would unwatchable show culture severely loose poetic license amp gratuitous plot twists insult reality,,actor amp character compelling craft show would unwatchable show culture severely loose poetic license amp gratuitous plot twist insult reality,actor amp charact compel craft show would unwatch show cultur sever loos poetic licens amp gratuit plot twist insult realiti
2020-05-15 14:22:53,1261301026533097473,jpaap,en,False,True,president calls former president questioned oath big,,president call former president question oath big,presid call former presid question oath big
2020-05-15 14:22:55,1261301034741268481,savage1250,en,False,False,mcconnell says wrong obama pandemic playbook via,,mcconnell say wrong obama pandemic playbook via,mcconnel say wrong obama pandem playbook via
2020-05-15 14:22:57,1261301043398430720,vikramvalentine,en,False,False,best reply heart jus fun official,,best reply heart jus fun official,best repli heart jus fun offici
2020-05-15 14:22:58,1261301046770569216,PGuy68,en,False,False,covid cause us death due trump inaction incompetence destroying nationamericans dead million jobless unemployment trillion deficit year unfit lead,,covid cause u death due trump inaction incompetence destroy nationamericans dead million jobless unemployment trillion deficit year unfit lead,covid caus u death due trump inact incompet destroy nationamerican dead million jobless unemploy trillion deficit year unfit lead
2020-05-15 14:22:59,1261301052932055042,BagalueSunab,en,False,False,says beautiful see nurses running death like soldiers running bullets,,say beautiful see nurse run death like soldier run bullet,say beauti see nurs run death like soldier run bullet
2020-05-15 14:22:57,1261301043998031878,Odie11716715,en,False,True,major medical journal demands removal abject failures covid esteemed medical journal lancet called new president competently deal major health crisis letting professionals jobs,,major medical journal demand removal abject failure covid esteem medical journal lancet call new president competently deal major health crisis let professional job,major medic journal demand remov abject failur covid esteem medic journal lancet call new presid compet deal major health crisi let profession job
2020-05-15 14:23:01,1261301061064646665,espiteau,en,False,False,ema happen socialistic better laws protecting renters plus trudeau made illegal landlords evict tenants pandemic landlords afraid getting america really protects,,ema happen socialistic well law protect renter plus trudeau make illegal landlord evict tenant pandemic landlord afraid get america really protects,ema happen socialist well law protect renter plus trudeau make illeg landlord evict tenant pandem landlord afraid get america realli protect
2020-05-15 14:22:57,1261301044052668416,deLIBERnATION,en,False,False,using classified national security materials propaganda campaign supported putin amp authoritarians frighten every american even hell wrong people unprecedented illegal anyone belongs jail,,use classify national security material propaganda campaign support putin amp authoritarian frighten every american even hell wrong people unprecedented illegal anyone belongs jail,use classifi nation secur materi propaganda campaign support putin amp authoritarian frighten everi american even hell wrong peopl unpreced illeg anyon belong jail
2020-05-15 14:23:05,1261301077967867904,Breaking24_7,en,False,True,weighs measures response iran fuel shipment venezuela,,weighs measure response iran fuel shipment venezuela,weigh measur respons iran fuel shipment venezuela
2020-05-15 14:23:05,1261301078685081600,Barbaramull4,en,False,True,im sure youll agree world much better place president united states wasnt perfect billion times better potus lets dump regain sanity,,im sure youll agree world much well place president united state wasnt perfect billion time well potus let dump regain sanity,im sure youll agre world much well place presid unit state wasnt perfect billion time well potus let dump regain saniti
2020-05-15 14:23:05,1261301079544823811,banke718,en,False,True,god bless draining swamp career politicians incompetence corruption erode everything great america best yet come,,god bless drain swamp career politician incompetence corruption erode everything great america best yet come,god bless drain swamp career politician incompet corrupt erod everyth great america best yet come
2020-05-15 14:23:09,1261301093474226176,PolitiCricketQ,en,True,False,handle plandemic amp thats hold high standards held noneright know meet standards couldnt dems helping trumps approval btw,working hard fighting virus amp winning disrespecting americans violating rights killing small businessesk killing ppl exploiting deaths human beings political purposes amp proving theyre shameless hypocrites,handle plandemic amp thats hold high standard held noneright know meet standard couldnt dems help trump approval btw,handl plandem amp that hold high standard held noneright know meet standard couldnt dem help trump approv btw
2020-05-15 14:23:09,1261301094761869312,DebAma818,en,False,True,continues fail american public world large,,continue fail american public world large,continu fail american public world larg
2020-05-15 14:23:10,1261301100902338560,njscala,en,False,True,cartoons take protesters browse,,cartoon take protester browse,cartoon take protest brows
2020-05-15 14:23:12,1261301109399916544,AJasi93,en,True,False,real tweet,scares crushes november rd much damage cause defeat day sworn,real tweet,real tweet
2020-05-15 14:23:14,1261301114718175233,PhyllisTotri,en,False,True,gave speech kids today send back school get economy going die well price needs paid kids dont get virus kids dying mutation virus,,give speech kid today send back school get economy go die well price need paid kid dont get virus kid die mutation virus,give speech kid today send back school get economi go die well price need paid kid dont get virus kid die mutat virus
2020-05-15 14:23:16,1261301124705013760,DavidFDodge1,en,False,False,yeah even intelligent enough know grandfather,,yeah even intelligent enough know grandfather,yeah even intellig enough know grandfath
2020-05-15 14:23:17,1261301127523467265,JLengfelder,en,False,True,peter navarro trump jed jethro happens coronavirus shuts economy trump pal recklessly rushed reopening could win election,,peter navarro trump jed jethro happens coronavirus shuts economy trump pal recklessly rush reopen could win election,peter navarro trump jed jethro happen coronavirus shut economi trump pal reckless rush reopen could win elect
2020-05-15 14:23:17,1261301129222250497,wayne_benny,en,False,True,former insider claims trump emergency visit walter reed last year nothing physical everything good stuff,,former insider claim trump emergency visit walter reed last year nothing physical everything good stuff,former insid claim trump emerg visit walter reed last year noth physic everyth good stuff
2020-05-15 14:23:19,1261301138521042954,jerrynmikey,en,False,True,deathcount countries took prompt aggressive action korea japan hong kong taiwan nz au us called covid hoax amp ignored days faced huge deficit ventilatorsmasksppes us covid death toll tops,,deathcount country take prompt aggressive action korea japan hong kong taiwan nz au u call covid hoax amp ignore day face huge deficit ventilatorsmasksppes u covid death toll top,deathcount countri take prompt aggress action korea japan hong kong taiwan nz au u call covid hoax amp ignor day face huge deficit ventilatorsmaskspp u covid death toll top
2020-05-15 14:23:20,1261301142849572865,Stardus21644521,en,False,True,peter navarro trump jed jethro happens coronavirus shuts economy trump pal recklessly rushed reopening could win election,,peter navarro trump jed jethro happens coronavirus shuts economy trump pal recklessly rush reopen could win election,peter navarro trump jed jethro happen coronavirus shut economi trump pal reckless rush reopen could win elect
2020-05-15 14:23:23,1261301152722927617,GeminijlwWilson,en,False,False,another example destroying country opts limits water contaminant tied fetal damage wanting send kids back school also doesnt care fetuses longer cares children keep cages,,another example destroy country opts limit water contaminant tie fetal damage want send kid back school also doesnt care fetus longer care child keep cage,anoth exampl destroy countri opt limit water contamin tie fetal damag want send kid back school also doesnt care fetus longer care child keep cage
2020-05-15 14:23:23,1261301153305935872,BlahBlogBlah2,en,False,True,nobody like either thank god,,nobody like either thank god,nobodi like either thank god
2020-05-15 14:23:24,1261301159639363586,ggeett37aaa,en,True,True,love itbasement biden,cnn poll shows trump crushing basement biden battleground states seven full points covers swing states az co fla ga mi mn nv nh new mexico north carolina ohio pennsylvania virginia wisconsin,love itbasement biden,love itbas biden
2020-05-15 14:23:24,1261301159798673410,wendeeleecurtis,en,True,False,dumb dirt cover least acre,virus testing fault hide deaths distractions almost deaths counting,dumb dirt cover least acre,dumb dirt cover least acr
2020-05-15 14:23:27,1261301172159295495,jimlu,en,False,True,right entire reason pet sicced angered cmtes dont kowtow throws amp gets revenge replace,,right entire reason pet sicced angered cmtes dont kowtow throw amp get revenge replace,right entir reason pet sicc anger cmtes dont kowtow throw amp get reveng replac
2020-05-15 14:23:29,1261301178299793408,aspennmax64_l,en,False,True,president calls former president questioned oath big,,president call former president question oath big,presid call former presid question oath big
2020-05-15 14:23:30,1261301183328718849,iben_brasch,en,False,True,hey call crazy hunch seniors get angry told democrat hoax testing overrated sacrifice old folks order reopen,,hey call crazy hunch senior get angry told democrat hoax test overrate sacrifice old folk order reopen,hey call crazi hunch senior get angri told democrat hoax test overr sacrific old folk order reopen
2020-05-15 14:23:31,1261301186222788609,jpaap,en,False,True,transcripts campaign officials sullivan secretly joined forces election repush anti dossier,,transcript campaign official sullivan secretly join force election repush anti dossier,transcript campaign offici sullivan secret join forc elect repush anti dossier
2020-05-15 14:23:33,1261301193936113665,MoreRowland,en,True,True,credible needs arrested,rep kennedy says dr rick bright testimony congress made clear multiple times senior leadership administration warned told told fact virus clear present threat,credible need arrest,credibl need arrest
2020-05-15 14:23:37,1261301210516250626,callaway_travis,en,False,True,daily job approval ratings today sponsored,,daily job approval rating today sponsor,daili job approv rate today sponsor
2020-05-15 14:23:41,1261301229126397952,CobaltDaisy,en,True,True,mitch mcconnell lied said president didnt leave pandemic plan obama left page playbook turn tell youre classless know obama fault,bret said previous administration leave plan mcconnell wrong leave behind plan clearly made mistake regard,mitch mcconnell lie say president didnt leave pandemic plan obama left page playbook turn tell youre classless know obama fault,mitch mcconnel lie say presid didnt leav pandem plan obama left page playbook turn tell your classless know obama fault
2020-05-15 14:23:43,1261301239309975555,TheBigShip,en,False,True,damaged usa four years president americans asked think voting,,damage usa four year president american ask think voting,damag usa four year presid american ask think vote
2020-05-15 14:23:46,1261301249082888192,QuantumRhinoX,en,True,True,failed people country need eradicated like virus ypu tearing country apart,thinking odds,fail people country need eradicate like virus ypu tear country apart,fail peopl countri need erad like virus ypu tear countri apart
2020-05-15 14:23:46,1261301249376477184,Kik537917443,en,False,True,kill people right cure cant worse disease yet rt agree reply follow commenters amp retweeters,,kill people right cure cant bad disease yet rt agree reply follow commenters amp retweeters,kill peopl right cure cant bad diseas yet rt agre repli follow comment amp retweet
2020-05-15 14:23:47,1261301253105242118,SharonResist,en,False,True,thats shouldve huge supply stockpile amp still shouldve stockpile left dry like puddle massive tax cuts took precedence,,thats shouldve huge supply stockpile amp still shouldve stockpile left dry like puddle massive tax cut take precedence,that shouldv huge suppli stockpil amp still shouldv stockpil left dri like puddl massiv tax cut take preced
2020-05-15 14:23:49,1261301262278164480,HotpageNews,en,False,False,biden way hell ever pardon,,biden way hell ever pardon,biden way hell ever pardon
2020-05-15 14:23:53,1261301280376524801,gmah5775,en,False,False,little late sick left us broken tests moron,,little late sick left u broken test moron,littl late sick left u broken test moron
2020-05-15 14:23:56,1261301292422402048,espiteau,en,False,False,happen socialistic better laws protecting renters plus trudeau made illegal landlords evict tenants pandemic landlords afraid getting america really protects,,happen socialistic well law protect renter plus trudeau make illegal landlord evict tenant pandemic landlord afraid get america really protects,happen socialist well law protect renter plus trudeau make illeg landlord evict tenant pandem landlord afraid get america realli protect
2020-05-15 14:24:02,1261301318242557955,truth2power2ppl,en,False,True,cheney remember words president grab em pussyyou anything thanks supporting monster white nationalist sick,,cheney remember word president grab em pussyyou anything thanks support monster white nationalist sick,cheney rememb word presid grab em pussyyou anyth thank support monster white nationalist sick
2020-05-15 14:24:02,1261301318121132034,bitcoinconnect,en,False,False,trumps rebuke fauci encapsulates rejection science virus fight get,,trump rebuke fauci encapsulates rejection science virus fight get,trump rebuk fauci encapsul reject scienc virus fight get
2020-05-15 14:24:03,1261301320155197441,f3Lx4PsVLZqfF45,en,True,False,whats future manufacturing amid covid pandemic,threats end whole relationship trump keep america great banners flags need,whats future manufacturing amid covid pandemic,what futur manufactur amid covid pandem
2020-05-15 14:24:03,1261301322583805952,ReginaldALawso1,en,False,True,using epidemic tool install,,use epidemic tool install,use epidem tool instal
2020-05-15 14:24:04,1261301323846148097,Neodiy2,en,False,True,k talon stabbed burlington man accused stabbing woman throwing gasoline police stabbing k officer wishing prompt recovery talon,,k talon stabbed burlington man accuse stab woman throw gasoline police stab k officer wish prompt recovery talon,k talon stab burlington man accus stab woman throw gasolin polic stab k offic wish prompt recoveri talon
2020-05-15 14:24:07,1261301337796472833,DV99999,en,True,False,smart cancelled funding cheap stupid camera crazy cheap publicity seeker image concious style master giving millions dollars aidsupplies countries image polishing,today instructing administration halt funding world health organization says president trump today,smart cancel funding cheap stupid camera crazy cheap publicity seeker image concious style master give million dollar aidsupplies country image polish,smart cancel fund cheap stupid camera crazi cheap public seeker imag concious style master give million dollar aidsuppli countri imag polish
2020-05-15 14:24:09,1261301345992261633,yubartina,en,False,True,greetings daily report latest details,,greeting daily report late detail,greet daili report late detail
2020-05-15 14:24:12,1261301357774069763,Ohio_Buckeye_US,en,False,True,star impeachment hearing accused lying oath new details amb marie yovanovitch knew hunter biden burisma ever going see demscumb going prison,,star impeachment hearing accuse lie oath new detail amb marie yovanovitch knew hunter biden burisma ever go see demscumb go prison,star impeach hear accus lie oath new detail amb mari yovanovitch knew hunter biden burisma ever go see demscumb go prison
